bag,t,wall,dt_s,hd_pair
run_20260910_2026-09-10-17-55-11,1789035727.237,2026-09-10 18:22:07.237,0.401,1
run_20260910_2026-09-10-17-55-11,1789035727.239,2026-09-10 18:22:07.239,0.003,1
run_20260910_2026-09-10-17-55-11,1789035774.635,2026-09-10 18:22:54.635,0.0,1
run_20260910_2026-09-10-17-55-11,1789035775.236,2026-09-10 18:22:55.236,0.401,1
run_20260910_2026-09-10-17-55-11,1789035775.237,2026-09-10 18:22:55.237,0.0,1
run_20260910_2026-09-10-17-55-11,1789035820.232,2026-09-10 18:23:40.232,0.001,1
run_20260910_2026-09-10-17-55-11,1789035820.632,2026-09-10 18:23:40.632,0.401,1
run_20260910_2026-09-10-17-55-11,1789035820.634,2026-09-10 18:23:40.634,0.001,1
run_20260910_2026-09-10-17-55-11,1789035869.632,2026-09-10 18:24:29.632,0.0,1
run_20260910_2026-09-10-17-55-11,1789035870.234,2026-09-10 18:24:30.234,0.402,1
run_20260910_2026-09-10-17-55-11,1789035870.235,2026-09-10 18:24:30.235,0.0,1
run_20260910_2026-09-10-17-55-11,1789035918.629,2026-09-10 18:25:18.629,0.0,1
run_20260910_2026-09-10-17-55-11,1789035919.03,2026-09-10 18:25:19.030,0.401,1
run_20260910_2026-09-10-17-55-11,1789035919.232,2026-09-10 18:25:19.232,0.0,1
run_20260910_2026-09-10-17-55-11,1789035966.627,2026-09-10 18:26:06.627,0.0,1
run_20260910_2026-09-10-17-55-11,1789035967.228,2026-09-10 18:26:07.228,0.401,1
run_20260910_2026-09-10-17-55-11,1789035967.23,2026-09-10 18:26:07.230,0.001,1
run_20260910_2026-09-10-17-55-11,1789035968.232,2026-09-10 18:26:08.232,0.401,1
run_20260910_2026-09-10-17-55-11,1789035968.236,2026-09-10 18:26:08.236,0.003,1
run_20260910_2026-09-10-17-55-11,1789036013.626,2026-09-10 18:26:53.626,0.0,1
run_20260910_2026-09-10-17-55-11,1789036014.027,2026-09-10 18:26:54.027,0.401,1
run_20260910_2026-09-10-17-55-11,1789036014.228,2026-09-10 18:26:54.228,0.0,1
run_20260910_2026-09-10-17-55-11,1789036014.628,2026-09-10 18:26:54.628,0.401,1
run_20260910_2026-09-10-17-55-11,1789036014.63,2026-09-10 18:26:54.630,0.001,1
run_20260910_2026-09-10-17-55-11,1789036015.231,2026-09-10 18:26:55.231,0.401,1
run_20260910_2026-09-10-17-55-11,1789036015.232,2026-09-10 18:26:55.232,0.0,1
run_20260910_2026-09-10-17-55-11,1789036017.438,2026-09-10 18:26:57.438,0.4,1
run_20260910_2026-09-10-17-55-11,1789036017.438,2026-09-10 18:26:57.438,0.0,1
run_20260910_2026-09-10-17-55-11,1789036062.626,2026-09-10 18:27:42.626,0.0,1
run_20260910_2026-09-10-17-55-11,1789036063.229,2026-09-10 18:27:43.229,0.402,1
run_20260910_2026-09-10-17-55-11,1789036063.229,2026-09-10 18:27:43.229,0.0,1
run_20260910_2026-09-10-17-55-11,1789036110.627,2026-09-10 18:28:30.627,0.0,1
run_20260910_2026-09-10-17-55-11,1789036111.228,2026-09-10 18:28:31.228,0.401,1
run_20260910_2026-09-10-17-55-11,1789036111.23,2026-09-10 18:28:31.230,0.001,1
run_20260910_2026-09-10-17-55-11,1789036160.627,2026-09-10 18:29:20.627,0.001,1
run_20260910_2026-09-10-17-55-11,1789036161.228,2026-09-10 18:29:21.228,0.4,1
run_20260910_2026-09-10-17-55-11,1789036161.43,2026-09-10 18:29:21.430,0.0,1
run_20260910_2026-09-10-17-55-11,1789036209.828,2026-09-10 18:30:09.828,0.001,1
run_20260910_2026-09-10-17-55-11,1789036210.229,2026-09-10 18:30:10.229,0.401,1
run_20260910_2026-09-10-17-55-11,1789036210.229,2026-09-10 18:30:10.229,0.0,1
run_20260910_2026-09-10-17-55-11,1789036258.223,2026-09-10 18:30:58.223,0.0,1
run_20260910_2026-09-10-17-55-11,1789036258.624,2026-09-10 18:30:58.624,0.401,1
run_20260910_2026-09-10-17-55-11,1789036258.624,2026-09-10 18:30:58.624,0.0,1
run_20260910_2026-09-10-17-55-11,1789036259.226,2026-09-10 18:30:59.226,0.401,1
run_20260910_2026-09-10-17-55-11,1789036259.226,2026-09-10 18:30:59.226,0.0,1
run_20260910_2026-09-10-17-55-11,1789036259.627,2026-09-10 18:30:59.627,0.401,1
run_20260910_2026-09-10-17-55-11,1789036259.627,2026-09-10 18:30:59.627,0.0,1
run_20260910_2026-09-10-17-55-11,1789036307.62,2026-09-10 18:31:47.620,0.0,1
run_20260910_2026-09-10-17-55-11,1789036308.02,2026-09-10 18:31:48.020,0.401,1
run_20260910_2026-09-10-17-55-11,1789036308.623,2026-09-10 18:31:48.623,0.0,1
run_20260910_2026-09-10-17-55-11,1789036309.024,2026-09-10 18:31:49.024,0.401,1
run_20260910_2026-09-10-17-55-11,1789036309.426,2026-09-10 18:31:49.426,0.0,1
run_20260910_2026-09-10-17-55-11,1789036310.228,2026-09-10 18:31:50.228,0.401,1
run_20260910_2026-09-10-17-55-11,1789036310.231,2026-09-10 18:31:50.231,0.003,1
run_20260910_2026-09-10-17-55-11,1789036360.827,2026-09-10 18:32:40.827,0.0,1
run_20260910_2026-09-10-17-55-11,1789036361.228,2026-09-10 18:32:41.228,0.401,1
run_20260910_2026-09-10-17-55-11,1789036361.43,2026-09-10 18:32:41.430,0.001,1
run_20260910_2026-09-10-17-55-11,1789036409.626,2026-09-10 18:33:29.626,0.001,1
run_20260910_2026-09-10-17-55-11,1789036410.227,2026-09-10 18:33:30.227,0.401,1
run_20260910_2026-09-10-17-55-11,1789036410.228,2026-09-10 18:33:30.228,0.0,1
run_20260910_2026-09-10-17-55-11,1789036410.629,2026-09-10 18:33:30.629,0.401,1
run_20260910_2026-09-10-17-55-11,1789036410.631,2026-09-10 18:33:30.631,0.003,1
run_20260910_2026-09-10-17-55-11,1789036457.623,2026-09-10 18:34:17.623,0.001,1
run_20260910_2026-09-10-17-55-11,1789036458.023,2026-09-10 18:34:18.023,0.401,1
run_20260910_2026-09-10-17-55-11,1789036458.626,2026-09-10 18:34:18.626,0.0,1
run_20260910_2026-09-10-17-55-11,1789036459.228,2026-09-10 18:34:19.228,0.401,1
run_20260910_2026-09-10-17-55-11,1789036459.229,2026-09-10 18:34:19.229,0.001,1
run_20260910_2026-09-10-17-55-11,1789036505.824,2026-09-10 18:35:05.824,0.0,1
run_20260910_2026-09-10-17-55-11,1789036506.225,2026-09-10 18:35:06.225,0.401,1
run_20260910_2026-09-10-17-55-11,1789036506.429,2026-09-10 18:35:06.429,0.003,1
run_20260910_2026-09-10-17-55-11,1789036553.825,2026-09-10 18:35:53.825,0.001,1
run_20260910_2026-09-10-17-55-11,1789036554.225,2026-09-10 18:35:54.225,0.401,1
run_20260910_2026-09-10-17-55-11,1789036554.426,2026-09-10 18:35:54.426,0.0,1
run_20260910_2026-09-10-17-55-11,1789036601.622,2026-09-10 18:36:41.622,0.0,1
run_20260910_2026-09-10-17-55-11,1789036602.227,2026-09-10 18:36:42.227,0.404,1
run_20260910_2026-09-10-17-55-11,1789036602.227,2026-09-10 18:36:42.227,0.0,1
run_20260910_2026-09-10-17-55-11,1789036648.622,2026-09-10 18:37:28.622,0.0,1
run_20260910_2026-09-10-17-55-11,1789036649.022,2026-09-10 18:37:29.022,0.401,1
run_20260910_2026-09-10-17-55-11,1789036649.625,2026-09-10 18:37:29.625,0.0,1
run_20260910_2026-09-10-17-55-11,1789036650.226,2026-09-10 18:37:30.226,0.401,1
run_20260910_2026-09-10-17-55-11,1789036650.228,2026-09-10 18:37:30.228,0.001,1
run_20260910_2026-09-10-17-55-11,1789036697.426,2026-09-10 18:38:17.426,0.003,1
run_20260910_2026-09-10-17-55-11,1789036744.62,2026-09-10 18:39:04.620,0.001,1
run_20260910_2026-09-10-17-55-11,1789036745.021,2026-09-10 18:39:05.021,0.401,1
run_20260910_2026-09-10-17-55-11,1789036745.625,2026-09-10 18:39:05.625,0.001,1
run_20260910_2026-09-10-17-55-11,1789036746.227,2026-09-10 18:39:06.227,0.401,1
run_20260910_2026-09-10-17-55-11,1789036746.227,2026-09-10 18:39:06.227,0.0,1
run_20260910_2026-09-10-17-55-11,1789036792.419,2026-09-10 18:39:52.419,0.0,1
run_20260910_2026-09-10-17-55-11,1789036792.82,2026-09-10 18:39:52.820,0.401,1
run_20260910_2026-09-10-17-55-11,1789036793.424,2026-09-10 18:39:53.424,0.0,1
run_20260910_2026-09-10-17-55-11,1789036795.632,2026-09-10 18:39:55.632,0.401,1
run_20260910_2026-09-10-17-55-11,1789036795.632,2026-09-10 18:39:55.632,0.0,1
run_20260910_2026-09-10-17-55-11,1789036840.62,2026-09-10 18:40:40.620,0.0,1
run_20260910_2026-09-10-17-55-11,1789036841.021,2026-09-10 18:40:41.021,0.401,1
run_20260910_2026-09-10-17-55-11,1789036841.423,2026-09-10 18:40:41.423,0.001,1
run_20260910_2026-09-10-17-55-11,1789036842.225,2026-09-10 18:40:42.225,0.401,1
run_20260910_2026-09-10-17-55-11,1789036842.227,2026-09-10 18:40:42.227,0.001,1
run_20260910_2026-09-10-17-55-11,1789036843.632,2026-09-10 18:40:43.632,0.403,1
run_20260910_2026-09-10-17-55-11,1789036843.633,2026-09-10 18:40:43.633,0.0,1
run_20260910_2026-09-10-17-55-11,1789036888.818,2026-09-10 18:41:28.818,0.0,1
run_20260910_2026-09-10-17-55-11,1789036889.219,2026-09-10 18:41:29.219,0.401,1
run_20260910_2026-09-10-17-55-11,1789036889.621,2026-09-10 18:41:29.621,0.0,1
run_20260910_2026-09-10-17-55-11,1789036890.223,2026-09-10 18:41:30.223,0.401,1
run_20260910_2026-09-10-17-55-11,1789036890.223,2026-09-10 18:41:30.223,0.001,1
run_20260910_2026-09-10-17-55-11,1789036937.62,2026-09-10 18:42:17.620,0.0,1
run_20260910_2026-09-10-17-55-11,1789036938.222,2026-09-10 18:42:18.222,0.401,1
run_20260910_2026-09-10-17-55-11,1789036938.222,2026-09-10 18:42:18.222,0.0,1
run_20260912_2026-09-12-07-46-55,1789170440.67,2026-09-12 07:47:20.670,0.0,1
run_20260912_2026-09-12-07-46-55,1789170441.271,2026-09-12 07:47:21.271,0.401,1
run_20260912_2026-09-12-07-46-55,1789170441.272,2026-09-12 07:47:21.272,0.001,1
run_20260912_2026-09-12-07-46-55,1789170442.677,2026-09-12 07:47:22.677,0.402,1
run_20260912_2026-09-12-07-46-55,1789170442.677,2026-09-12 07:47:22.677,0.0,1
run_20260912_2026-09-12-07-46-55,1789170489.67,2026-09-12 07:48:09.670,0.0,1
run_20260912_2026-09-12-07-46-55,1789170490.272,2026-09-12 07:48:10.272,0.401,1
run_20260912_2026-09-12-07-46-55,1789170490.474,2026-09-12 07:48:10.474,0.002,1
run_20260912_2026-09-12-07-46-55,1789170539.678,2026-09-12 07:48:59.678,0.004,1
run_20260912_2026-09-12-07-46-55,1789170540.279,2026-09-12 07:49:00.279,0.401,1
run_20260912_2026-09-12-07-46-55,1789170540.28,2026-09-12 07:49:00.280,0.0,1
run_20260912_2026-09-12-07-46-55,1789170587.664,2026-09-12 07:49:47.664,0.0,1
run_20260912_2026-09-12-07-46-55,1789170588.066,2026-09-12 07:49:48.066,0.401,1
run_20260912_2026-09-12-07-46-55,1789170588.266,2026-09-12 07:49:48.266,0.0,1
run_20260912_2026-09-12-07-46-55,1789170589.471,2026-09-12 07:49:49.471,0.402,1
run_20260912_2026-09-12-07-46-55,1789170589.471,2026-09-12 07:49:49.471,0.0,1
run_20260912_2026-09-12-07-46-55,1789170635.663,2026-09-12 07:50:35.663,0.0,1
run_20260912_2026-09-12-07-46-55,1789170636.264,2026-09-12 07:50:36.264,0.401,1
run_20260912_2026-09-12-07-46-55,1789170636.266,2026-09-12 07:50:36.266,0.002,1
run_20260912_2026-09-12-07-46-55,1789170637.468,2026-09-12 07:50:37.468,0.401,1
run_20260912_2026-09-12-07-46-55,1789170637.469,2026-09-12 07:50:37.469,0.001,1
run_20260912_2026-09-12-07-46-55,1789170683.664,2026-09-12 07:51:23.664,0.001,1
run_20260912_2026-09-12-07-46-55,1789170684.064,2026-09-12 07:51:24.064,0.401,1
run_20260912_2026-09-12-07-46-55,1789170684.265,2026-09-12 07:51:24.265,0.0,1
run_20260912_2026-09-12-07-46-55,1789170685.269,2026-09-12 07:51:25.269,0.401,1
run_20260912_2026-09-12-07-46-55,1789170685.469,2026-09-12 07:51:25.469,0.0,1
run_20260912_2026-09-12-07-46-55,1789170731.867,2026-09-12 07:52:11.867,0.001,1
run_20260912_2026-09-12-07-46-55,1789170732.268,2026-09-12 07:52:12.268,0.402,1
run_20260912_2026-09-12-07-46-55,1789170732.269,2026-09-12 07:52:12.269,0.0,1
run_20260912_2026-09-12-07-46-55,1789170732.669,2026-09-12 07:52:12.669,0.401,1
run_20260912_2026-09-12-07-46-55,1789170732.669,2026-09-12 07:52:12.669,0.0,1
run_20260912_2026-09-12-07-46-55,1789170733.271,2026-09-12 07:52:13.271,0.401,1
run_20260912_2026-09-12-07-46-55,1789170733.473,2026-09-12 07:52:13.473,0.0,1
run_20260912_2026-09-12-07-46-55,1789170781.273,2026-09-12 07:53:01.273,0.0,1
run_20260912_2026-09-12-07-46-55,1789170781.673,2026-09-12 07:53:01.673,0.401,1
run_20260912_2026-09-12-07-46-55,1789170781.673,2026-09-12 07:53:01.673,0.0,1
run_20260912_2026-09-12-07-46-55,1789170782.275,2026-09-12 07:53:02.275,0.401,1
run_20260912_2026-09-12-07-46-55,1789170782.276,2026-09-12 07:53:02.276,0.001,1
run_20260912_2026-09-12-07-46-55,1789170830.672,2026-09-12 07:53:50.672,0.001,1
run_20260912_2026-09-12-07-46-55,1789170831.273,2026-09-12 07:53:51.273,0.401,1
run_20260912_2026-09-12-07-46-55,1789170831.274,2026-09-12 07:53:51.274,0.0,1
run_20260912_2026-09-12-07-46-55,1789170876.87,2026-09-12 07:54:36.870,0.0,1
run_20260912_2026-09-12-07-46-55,1789170877.271,2026-09-12 07:54:37.271,0.401,1
run_20260912_2026-09-12-07-46-55,1789170877.472,2026-09-12 07:54:37.472,0.0,1
run_20260912_2026-09-12-07-46-55,1789170924.667,2026-09-12 07:55:24.667,0.0,1
run_20260912_2026-09-12-07-46-55,1789170925.067,2026-09-12 07:55:25.067,0.401,1
run_20260912_2026-09-12-07-46-55,1789170925.67,2026-09-12 07:55:25.670,0.0,1
run_20260912_2026-09-12-07-46-55,1789170973.475,2026-09-12 07:56:13.475,0.0,1
run_20260912_2026-09-12-07-46-55,1789171019.671,2026-09-12 07:56:59.671,0.0,1
run_20260912_2026-09-12-07-46-55,1789171020.072,2026-09-12 07:57:00.072,0.401,1
run_20260912_2026-09-12-07-46-55,1789171020.675,2026-09-12 07:57:00.675,0.0,1
run_20260912_2026-09-12-07-46-55,1789171021.277,2026-09-12 07:57:01.277,0.401,1
run_20260912_2026-09-12-07-46-55,1789171021.277,2026-09-12 07:57:01.277,0.0,1
run_20260912_2026-09-12-07-46-55,1789171068.676,2026-09-12 07:57:48.676,0.001,1
run_20260912_2026-09-12-07-46-55,1789171069.278,2026-09-12 07:57:49.278,0.401,1
run_20260912_2026-09-12-07-46-55,1789171069.278,2026-09-12 07:57:49.278,0.0,1
run_20260912_2026-09-12-07-46-55,1789171070.281,2026-09-12 07:57:50.281,0.401,1
run_20260912_2026-09-12-07-46-55,1789171070.281,2026-09-12 07:57:50.281,0.0,1
run_20260912_2026-09-12-07-46-55,1789171115.678,2026-09-12 07:58:35.678,0.0,1
run_20260912_2026-09-12-07-46-55,1789171116.28,2026-09-12 07:58:36.280,0.401,1
run_20260912_2026-09-12-07-46-55,1789171116.281,2026-09-12 07:58:36.281,0.001,1
run_20260912_2026-09-12-07-46-55,1789171117.284,2026-09-12 07:58:37.284,0.402,1
run_20260912_2026-09-12-07-46-55,1789171117.284,2026-09-12 07:58:37.284,0.0,1
run_20260912_2026-09-12-07-46-55,1789171166.683,2026-09-12 07:59:26.683,0.0,1
run_20260912_2026-09-12-07-46-55,1789171167.285,2026-09-12 07:59:27.285,0.401,1
run_20260912_2026-09-12-07-46-55,1789171167.486,2026-09-12 07:59:27.486,0.0,1
run_20260912_2026-09-12-07-46-55,1789171168.288,2026-09-12 07:59:28.288,0.401,1
run_20260912_2026-09-12-07-46-55,1789171168.291,2026-09-12 07:59:28.291,0.003,1
run_20260912_2026-09-12-07-46-55,1789171214.483,2026-09-12 08:00:14.483,0.001,1
run_20260912_2026-09-12-07-46-55,1789171215.084,2026-09-12 08:00:15.084,0.401,1
run_20260912_2026-09-12-07-46-55,1789171215.687,2026-09-12 08:00:15.687,0.0,1
run_20260912_2026-09-12-07-46-55,1789171216.289,2026-09-12 08:00:16.289,0.401,1
run_20260912_2026-09-12-07-46-55,1789171216.289,2026-09-12 08:00:16.289,0.0,1
run_20260912_2026-09-12-07-46-55,1789171263.694,2026-09-12 08:01:03.694,0.004,1
run_20260912_2026-09-12-07-46-55,1789171311.691,2026-09-12 08:01:51.691,0.0,1
run_20260912_2026-09-12-07-46-55,1789171312.294,2026-09-12 08:01:52.294,0.401,1
run_20260912_2026-09-12-07-46-55,1789171312.294,2026-09-12 08:01:52.294,0.0,1
run_20260912_2026-09-12-07-46-55,1789171312.695,2026-09-12 08:01:52.695,0.401,1
run_20260912_2026-09-12-07-46-55,1789171312.695,2026-09-12 08:01:52.695,0.001,1
run_20260912_2026-09-12-07-46-55,1789171357.686,2026-09-12 08:02:37.686,0.0,1
run_20260912_2026-09-12-07-46-55,1789171358.288,2026-09-12 08:02:38.288,0.401,1
run_20260912_2026-09-12-07-46-55,1789171358.489,2026-09-12 08:02:38.489,0.0,1
run_20260912_2026-09-12-07-46-55,1789171359.29,2026-09-12 08:02:39.290,0.401,1
run_20260912_2026-09-12-07-46-55,1789171359.294,2026-09-12 08:02:39.294,0.004,1
run_20260912_2026-09-12-07-46-55,1789171404.684,2026-09-12 08:03:24.684,0.0,1
run_20260912_2026-09-12-07-46-55,1789171405.286,2026-09-12 08:03:25.286,0.401,1
run_20260912_2026-09-12-07-46-55,1789171405.487,2026-09-12 08:03:25.487,0.001,1
run_20260912_2026-09-12-07-46-55,1789171451.483,2026-09-12 08:04:11.483,0.0,1
run_20260912_2026-09-12-07-46-55,1789171452.285,2026-09-12 08:04:12.285,0.401,1
run_20260912_2026-09-12-07-46-55,1789171452.286,2026-09-12 08:04:12.286,0.001,1
run_20260912_2026-09-12-07-46-55,1789171453.289,2026-09-12 08:04:13.289,0.401,1
run_20260912_2026-09-12-07-46-55,1789171453.289,2026-09-12 08:04:13.289,0.0,1
run_20260912_2026-09-12-07-46-55,1789171499.283,2026-09-12 08:04:59.283,0.0,1
run_20260912_2026-09-12-07-46-55,1789171545.879,2026-09-12 08:05:45.879,0.0,1
run_20260912_2026-09-12-07-46-55,1789171546.28,2026-09-12 08:05:46.280,0.401,1
run_20260912_2026-09-12-07-46-55,1789171546.482,2026-09-12 08:05:46.482,0.0,1
run_20260912_2026-09-12-07-46-55,1789171546.882,2026-09-12 08:05:46.882,0.401,1
run_20260912_2026-09-12-07-46-55,1789171546.882,2026-09-12 08:05:46.882,0.0,1
run_20260912_2026-09-12-07-46-55,1789171547.283,2026-09-12 08:05:47.283,0.401,1
run_20260912_2026-09-12-07-46-55,1789171547.485,2026-09-12 08:05:47.485,0.0,1
run_20260912_2026-09-12-07-46-55,1789171548.287,2026-09-12 08:05:48.287,0.401,1
run_20260912_2026-09-12-07-46-55,1789171548.288,2026-09-12 08:05:48.288,0.001,1
run_20260912_2026-09-12-07-46-55,1789171595.684,2026-09-12 08:06:35.684,0.0,1
run_20260912_2026-09-12-07-46-55,1789171643.883,2026-09-12 08:07:23.883,0.0,1
run_20260912_2026-09-12-07-46-55,1789171644.283,2026-09-12 08:07:24.283,0.4,1
run_20260912_2026-09-12-07-46-55,1789171644.484,2026-09-12 08:07:24.484,0.0,1
run_20260912_2026-09-12-07-46-55,1789171645.287,2026-09-12 08:07:25.287,0.401,1
run_20260912_2026-09-12-07-46-55,1789171645.287,2026-09-12 08:07:25.287,0.0,1
run_20260912_2026-09-12-07-46-55,1789171692.686,2026-09-12 08:08:12.686,0.0,1
run_20260912_2026-09-12-07-46-55,1789171693.289,2026-09-12 08:08:13.289,0.402,1
run_20260912_2026-09-12-07-46-55,1789171693.289,2026-09-12 08:08:13.289,0.0,1
run_20260912_2026-09-12-07-46-55,1789171739.283,2026-09-12 08:08:59.283,0.0,1
run_20260912_2026-09-12-07-46-55,1789171739.683,2026-09-12 08:08:59.683,0.401,1
run_20260912_2026-09-12-07-46-55,1789171739.684,2026-09-12 08:08:59.684,0.0,1
run_20260912_2026-09-12-07-46-55,1789171740.085,2026-09-12 08:09:00.085,0.401,1
run_20260912_2026-09-12-07-46-55,1789171740.286,2026-09-12 08:09:00.286,0.0,1
run_20260912_2026-09-12-07-46-55,1789171741.289,2026-09-12 08:09:01.289,0.401,1
run_20260912_2026-09-12-07-46-55,1789171741.293,2026-09-12 08:09:01.293,0.004,1
run_20260912_2026-09-12-07-46-55,1789171787.486,2026-09-12 08:09:47.486,0.001,1
run_20260912_2026-09-12-07-46-55,1789171788.087,2026-09-12 08:09:48.087,0.401,1
run_20260912_2026-09-12-07-46-55,1789171788.489,2026-09-12 08:09:48.489,0.001,1
run_20260912_2026-09-12-07-46-55,1789171789.291,2026-09-12 08:09:49.291,0.401,1
run_20260912_2026-09-12-07-46-55,1789171789.291,2026-09-12 08:09:49.291,0.0,1
run_20260912_2026-09-12-07-46-55,1789171836.892,2026-09-12 08:10:36.892,0.0,1
run_20260912_2026-09-12-07-46-55,1789171837.294,2026-09-12 08:10:37.294,0.401,1
run_20260912_2026-09-12-07-46-55,1789171837.294,2026-09-12 08:10:37.294,0.0,1
run_20260912_2026-09-12-07-46-55,1789171883.489,2026-09-12 08:11:23.489,0.0,1
run_20260912_2026-09-12-07-46-55,1789171884.091,2026-09-12 08:11:24.091,0.402,1
run_20260912_2026-09-12-07-46-55,1789171884.292,2026-09-12 08:11:24.292,0.001,1
run_20260912_2026-09-12-07-46-55,1789171885.295,2026-09-12 08:11:25.295,0.401,1
run_20260912_2026-09-12-07-46-55,1789171885.296,2026-09-12 08:11:25.296,0.001,1
run_20260912_2026-09-12-07-46-55,1789171932.691,2026-09-12 08:12:12.691,0.0,1
run_20260912_2026-09-12-07-46-55,1789171933.292,2026-09-12 08:12:13.292,0.401,1
run_20260912_2026-09-12-07-46-55,1789171933.494,2026-09-12 08:12:13.494,0.001,1
run_20260912_2026-09-12-07-46-55,1789171934.297,2026-09-12 08:12:14.297,0.401,1
run_20260912_2026-09-12-07-46-55,1789171934.297,2026-09-12 08:12:14.297,0.0,1
run_20260912_2026-09-12-07-46-55,1789171983.697,2026-09-12 08:13:03.697,0.001,1
run_20260912_2026-09-12-07-46-55,1789171984.299,2026-09-12 08:13:04.299,0.401,1
run_20260912_2026-09-12-07-46-55,1789171984.299,2026-09-12 08:13:04.299,0.0,1
run_20260912_2026-09-12-07-46-55,1789172032.697,2026-09-12 08:13:52.697,0.0,1
run_20260912_2026-09-12-07-46-55,1789172033.098,2026-09-12 08:13:53.098,0.401,1
run_20260912_2026-09-12-07-46-55,1789172033.301,2026-09-12 08:13:53.301,0.0,1
run_20260912_2026-09-12-07-46-55,1789172079.699,2026-09-12 08:14:39.699,0.0,1
run_20260912_2026-09-12-07-46-55,1789172080.3,2026-09-12 08:14:40.300,0.401,1
run_20260912_2026-09-12-07-46-55,1789172080.501,2026-09-12 08:14:40.501,0.0,1
run_20260912_2026-09-12-07-46-55,1789172081.303,2026-09-12 08:14:41.303,0.401,1
run_20260912_2026-09-12-07-46-55,1789172081.304,2026-09-12 08:14:41.304,0.001,1
run_20260912_2026-09-12-07-46-55,1789172127.701,2026-09-12 08:15:27.701,0.0,1
run_20260912_2026-09-12-07-46-55,1789172128.302,2026-09-12 08:15:28.302,0.401,1
run_20260912_2026-09-12-07-46-55,1789172128.505,2026-09-12 08:15:28.505,0.002,1
run_20260912_2026-09-12-07-46-55,1789172177.504,2026-09-12 08:16:17.504,0.0,1
run_20260912_2026-09-12-07-46-55,1789172178.306,2026-09-12 08:16:18.306,0.401,1
run_20260912_2026-09-12-07-46-55,1789172178.306,2026-09-12 08:16:18.306,0.0,1
run_20260912_2026-09-12-07-46-55,1789172226.507,2026-09-12 08:17:06.507,0.0,1
run_20260912_2026-09-12-07-46-55,1789172227.309,2026-09-12 08:17:07.309,0.401,1
run_20260912_2026-09-12-07-46-55,1789172227.51,2026-09-12 08:17:07.510,0.0,1
run_20260912_2026-09-12-07-46-55,1789172228.313,2026-09-12 08:17:08.313,0.402,1
run_20260912_2026-09-12-07-46-55,1789172228.313,2026-09-12 08:17:08.313,0.0,1
run_20260912_2026-09-12-07-46-55,1789172276.508,2026-09-12 08:17:56.508,0.0,1
run_20260912_2026-09-12-07-46-55,1789172277.31,2026-09-12 08:17:57.310,0.401,1
run_20260912_2026-09-12-07-46-55,1789172277.512,2026-09-12 08:17:57.512,0.0,1
run_20260912_2026-09-12-07-46-55,1789172278.314,2026-09-12 08:17:58.314,0.4,1
run_20260912_2026-09-12-07-46-55,1789172278.315,2026-09-12 08:17:58.315,0.001,1
run_20260912_2026-09-12-07-46-55,1789172324.713,2026-09-12 08:18:44.713,0.0,1
run_20260912_2026-09-12-07-46-55,1789172325.315,2026-09-12 08:18:45.315,0.401,1
run_20260912_2026-09-12-07-46-55,1789172325.315,2026-09-12 08:18:45.315,0.0,1
run_20260912_2026-09-12-07-46-55,1789172326.72,2026-09-12 08:18:46.720,0.401,1
run_20260912_2026-09-12-07-46-55,1789172326.721,2026-09-12 08:18:46.721,0.001,1
run_20260912_2026-09-12-07-46-55,1789172371.91,2026-09-12 08:19:31.910,0.001,1
run_20260912_2026-09-12-07-46-55,1789172372.311,2026-09-12 08:19:32.311,0.401,1
run_20260912_2026-09-12-07-46-55,1789172372.512,2026-09-12 08:19:32.512,0.0,1
run_20260912_2026-09-12-07-46-55,1789172417.502,2026-09-12 08:20:17.502,0.0,1
run_20260912_2026-09-12-07-46-55,1789172418.303,2026-09-12 08:20:18.303,0.401,1
run_20260912_2026-09-12-07-46-55,1789172418.705,2026-09-12 08:20:18.705,0.0,1
run_20260912_2026-09-12-07-46-55,1789172464.499,2026-09-12 08:21:04.499,0.001,1
run_20260912_2026-09-12-07-46-55,1789172509.888,2026-09-12 08:21:49.888,0.0,1
run_20260912_2026-09-12-07-46-55,1789172510.288,2026-09-12 08:21:50.288,0.401,1
run_20260912_2026-09-12-07-46-55,1789172510.489,2026-09-12 08:21:50.489,0.0,1
run_20260912_2026-09-12-07-46-55,1789172511.294,2026-09-12 08:21:51.294,0.401,1
run_20260912_2026-09-12-07-46-55,1789172511.495,2026-09-12 08:21:51.495,0.0,1
run_20260912_2026-09-12-07-46-55,1789172557.483,2026-09-12 08:22:37.483,0.0,1
run_20260912_2026-09-12-07-46-55,1789172557.883,2026-09-12 08:22:37.883,0.401,1
run_20260912_2026-09-12-07-46-55,1789172558.486,2026-09-12 08:22:38.486,0.0,1
run_20260912_2026-09-12-07-46-55,1789172559.288,2026-09-12 08:22:39.288,0.401,1
run_20260912_2026-09-12-07-46-55,1789172559.489,2026-09-12 08:22:39.489,0.0,1
run_20260912_2026-09-12-07-46-55,1789172606.484,2026-09-12 08:23:26.484,0.0,1
run_20260912_2026-09-12-07-46-55,1789172607.285,2026-09-12 08:23:27.285,0.401,1
run_20260912_2026-09-12-07-46-55,1789172607.487,2026-09-12 08:23:27.487,0.0,1
run_20260912_2026-09-12-07-46-55,1789172652.879,2026-09-12 08:24:12.879,0.0,1
run_20260912_2026-09-12-07-46-55,1789172653.28,2026-09-12 08:24:13.280,0.401,1
